file,subject,session,trial,detected,latency_s,is_clean,artifact_max_uV
sess02_subj02_EEG_MI.mat,2,2,31,True,0.3500000000000001,True,446.8999938964844
sess02_subj02_EEG_MI.mat,2,2,32,True,0.4500000000000002,True,460.1000061035156
sess02_subj02_EEG_MI.mat,2,2,33,True,0.5499999999999998,True,149.89999389648438
sess02_subj02_EEG_MI.mat,2,2,34,True,0.5499999999999998,True,413.1000061035156
sess02_subj02_EEG_MI.mat,2,2,35,True,0.3500000000000001,True,469.79998779296875
sess02_subj02_EEG_MI.mat,2,2,36,True,0.3500000000000001,True,142.89999389648438
sess02_subj02_EEG_MI.mat,2,2,37,True,0.3500000000000001,True,372.5
sess02_subj02_EEG_MI.mat,2,2,38,True,0.5499999999999998,True,172.5
sess02_subj02_EEG_MI.mat,2,2,39,True,0.6000000000000001,True,178.0
sess02_subj02_EEG_MI.mat,2,2,40,True,0.6000000000000001,True,433.5
sess02_subj02_EEG_MI.mat,2,2,41,False,nan,True,399.3999938964844
sess02_subj02_EEG_MI.mat,2,2,42,True,0.6000000000000001,True,352.0
sess02_subj02_EEG_MI.mat,2,2,43,False,nan,True,354.0
sess02_subj02_EEG_MI.mat,2,2,44,True,0.6000000000000001,True,500.0
sess02_subj02_EEG_MI.mat,2,2,45,True,0.3500000000000001,True,423.6000061035156
sess02_subj02_EEG_MI.mat,2,2,46,True,0.6000000000000001,True,344.6000061035156
sess02_subj02_EEG_MI.mat,2,2,47,False,nan,True,357.0
sess02_subj02_EEG_MI.mat,2,2,48,False,nan,True,283.29998779296875
sess02_subj02_EEG_MI.mat,2,2,49,True,0.6000000000000001,True,335.20001220703125
sess02_subj02_EEG_MI.mat,2,2,50,False,nan,True,143.3000030517578
sess02_subj02_EEG_MI.mat,2,2,51,True,0.6000000000000001,True,508.29998779296875
sess02_subj02_EEG_MI.mat,2,2,52,False,nan,False,853.7000122070312
sess02_subj02_EEG_MI.mat,2,2,53,True,0.6000000000000001,True,473.8999938964844
sess02_subj02_EEG_MI.mat,2,2,54,False,nan,True,365.3999938964844
sess02_subj02_EEG_MI.mat,2,2,55,True,0.6000000000000001,True,421.6000061035156
sess02_subj02_EEG_MI.mat,2,2,56,True,0.6000000000000001,True,462.8999938964844
sess02_subj02_EEG_MI.mat,2,2,57,True,0.6000000000000001,True,388.29998779296875
sess02_subj02_EEG_MI.mat,2,2,58,False,nan,True,394.20001220703125
sess02_subj02_EEG_MI.mat,2,2,59,True,0.5,True,419.29998779296875
sess02_subj02_EEG_MI.mat,2,2,60,True,0.5,True,410.0
sess02_subj02_EEG_MI.mat,2,2,61,True,0.3500000000000001,True,324.79998779296875
sess02_subj02_EEG_MI.mat,2,2,62,True,0.5,True,373.20001220703125
sess02_subj02_EEG_MI.mat,2,2,63,True,0.6000000000000001,True,497.6000061035156
sess02_subj02_EEG_MI.mat,2,2,64,False,nan,True,367.3999938964844
sess02_subj02_EEG_MI.mat,2,2,65,True,0.6000000000000001,True,127.5
sess02_subj02_EEG_MI.mat,2,2,66,True,0.4500000000000002,True,505.29998779296875
sess02_subj02_EEG_MI.mat,2,2,67,True,0.6000000000000001,True,453.29998779296875
sess02_subj02_EEG_MI.mat,2,2,68,True,0.6000000000000001,True,489.3999938964844
sess02_subj02_EEG_MI.mat,2,2,69,True,0.6000000000000001,True,339.8999938964844
sess02_subj02_EEG_MI.mat,2,2,70,True,0.3500000000000001,True,467.3999938964844
sess02_subj02_EEG_MI.mat,2,2,71,True,0.6000000000000001,True,425.20001220703125
sess02_subj02_EEG_MI.mat,2,2,72,True,0.6499999999999999,True,429.6000061035156
sess02_subj02_EEG_MI.mat,2,2,73,True,0.6000000000000001,True,422.6000061035156
sess02_subj02_EEG_MI.mat,2,2,74,True,0.4500000000000002,True,453.1000061035156
sess02_subj02_EEG_MI.mat,2,2,75,True,0.6000000000000001,True,495.20001220703125
sess02_subj02_EEG_MI.mat,2,2,76,True,0.6000000000000001,True,471.6000061035156
sess02_subj02_EEG_MI.mat,2,2,77,False,nan,True,347.3999938964844
sess02_subj02_EEG_MI.mat,2,2,78,True,0.6000000000000001,True,372.79998779296875
sess02_subj02_EEG_MI.mat,2,2,79,True,0.6000000000000001,True,402.1000061035156
sess02_subj02_EEG_MI.mat,2,2,80,False,nan,True,459.1000061035156
sess02_subj02_EEG_MI.mat,2,2,81,False,nan,True,326.70001220703125
sess02_subj02_EEG_MI.mat,2,2,82,False,nan,True,451.8999938964844
sess02_subj02_EEG_MI.mat,2,2,83,False,nan,True,429.3999938964844
sess02_subj02_EEG_MI.mat,2,2,84,True,0.7999999999999998,True,379.6000061035156
sess02_subj02_EEG_MI.mat,2,2,85,False,nan,True,407.79998779296875
sess02_subj02_EEG_MI.mat,2,2,86,True,0.3500000000000001,True,403.8999938964844
sess02_subj02_EEG_MI.mat,2,2,87,True,0.4500000000000002,True,493.1000061035156
sess02_subj02_EEG_MI.mat,2,2,88,False,nan,True,479.6000061035156
sess02_subj02_EEG_MI.mat,2,2,89,True,0.3999999999999999,True,435.8999938964844
sess02_subj02_EEG_MI.mat,2,2,90,True,0.6000000000000001,True,314.0
sess02_subj02_EEG_MI.mat,2,2,91,True,0.6000000000000001,True,375.5
sess02_subj02_EEG_MI.mat,2,2,92,True,0.3500000000000001,True,496.5
sess02_subj02_EEG_MI.mat,2,2,93,True,0.6000000000000001,True,364.8999938964844
sess02_subj02_EEG_MI.mat,2,2,94,True,0.5499999999999998,True,168.6999969482422
sess02_subj02_EEG_MI.mat,2,2,95,True,0.6000000000000001,True,342.79998779296875
sess02_subj02_EEG_MI.mat,2,2,96,True,0.6000000000000001,True,494.6000061035156
sess02_subj02_EEG_MI.mat,2,2,97,True,0.6000000000000001,True,443.3999938964844
sess02_subj02_EEG_MI.mat,2,2,98,False,nan,True,377.0
sess02_subj02_EEG_MI.mat,2,2,99,True,0.4500000000000002,True,380.0
sess02_subj02_EEG_MI.mat,2,2,100,False,nan,True,327.70001220703125
